taxonID,relatedTaxonID,relatedTaxonScientificName,type,referenceID,remarks,relatedTaxonLink,relatedTaxonOrder,relatedTaxonFamily,relatedTaxonFullName,relatedTaxonHTMLName
2291,,Saxifraga exarata,eats,,,https://www.catalogue.life/data/taxon/7f4f9848-8400-465f-aa5b-ece68c2f04b6,Saxifragales,Saxifragaceae,Saxifraga exarata Vill.,<i>Saxifraga exarata</i> Vill.
2291,,Saxifraga granulata,eats,,,https://www.catalogue.life/data/taxon/37c0c119-4fd7-491d-9bff-9aa790e5014d,Saxifragales,Saxifragaceae,Saxifraga granulata L.,<i>Saxifraga granulata</i> L.
2291,,Saxifraga bryoides,eats,,,https://www.catalogue.life/data/taxon/75e68330-f5c3-4eed-a76f-81a0922d57a4,Saxifragales,Saxifragaceae,Saxifraga bryoides L.,<i>Saxifraga bryoides</i> L.
2291,,Saxifraga pedemontana subsp. cervicornis,eats,,,https://www.catalogue.life/data/taxon/3052f67d-7fc8-4bd7-9d47-0ac38c45f90c,Saxifragales,Saxifragaceae,Saxifraga pedemontana subsp. cervicornis (Viv.) Engler,<i>Saxifraga pedemontana</i> subsp. <i>cervicornis</i> (Viv.) Engler
2291,,Saxifraga moschata,eats,,,https://www.catalogue.life/data/taxon/25425378-f5ea-46b5-a8f3-be51263584f3,Saxifragales,Saxifragaceae,Saxifraga moschata Wulfen,<i>Saxifraga moschata</i> Wulfen
2291,,Saxifraga nervosa,eats,,,https://www.catalogue.life/data/taxon/72bdc73a-794e-4984-9326-8097d568e83e,Saxifragales,Saxifragaceae,Saxifraga intricata Lapeyr.,<i>Saxifraga intricata</i> Lapeyr.
2291,,Saxifraga prostii,eats,,,https://www.catalogue.life/data/taxon/36c4791b-42bf-4940-93da-9f824792e5fc,Saxifragales,Saxifragaceae,Saxifraga pedemontana subsp. prostii (Sternb.) D. A. Webb,<i>Saxifraga pedemontana</i> subsp. <i>prostii</i> (Sternb.) D. A. Webb
2291,,Saxifraga aquatica,eats,,,https://www.catalogue.life/data/taxon/bc2f9892-9be4-44fa-89ee-3156cd3a04b1,Saxifragales,Saxifragaceae,Saxifraga aquatica Lapeyr.,<i>Saxifraga aquatica</i> Lapeyr.
2291,,Saxifraga geranioides,eats,,,https://www.catalogue.life/data/taxon/861593d4-e02f-41df-ac2a-009ccfd473d6,Saxifragales,Saxifragaceae,Saxifraga geranioides L.,<i>Saxifraga geranioides</i> L.
2291,,Plantago sempervirens,eats,,,https://www.catalogue.life/data/taxon/54a72be9-695d-47ec-a2ec-8a94699122cd,Lamiales,Plantaginaceae,Plantago sempervirens Crantz,<i>Plantago sempervirens</i> Crantz
2291,,Globularia,eats,,,https://www.catalogue.life/data/taxon/58178ef0-b677-4beb-b332-ac066320c660,Lamiales,Plantaginaceae,Globularia L.,<i>Globularia</i> L.
2291,,Gentiana verna,eats,,,https://www.catalogue.life/data/taxon/cb1547e2-7c91-435e-8655-dc4542209824,Gentianales,Gentianaceae,Gentiana verna L.,<i>Gentiana verna</i> L.
2291,,Gentiana acaulis,eats,,,https://www.catalogue.life/data/taxon/207b831d-453c-474f-bc09-5eb0dc0e8850,Gentianales,Gentianaceae,Gentiana acaulis L.,<i>Gentiana acaulis</i> L.
2270,,Saxifraga continentalis,eats,,,https://www.catalogue.life/data/taxon/ef8084db-6aa7-4c3e-aee6-513894c798b1,Saxifragales,Saxifragaceae,Saxifraga fragosoi Sennen,<i>Saxifraga fragosoi</i> Sennen
2270,,Saxifraga granulata,eats,,,https://www.catalogue.life/data/taxon/37c0c119-4fd7-491d-9bff-9aa790e5014d,Saxifragales,Saxifragaceae,Saxifraga granulata L.,<i>Saxifraga granulata</i> L.
2270,,Saxifraga hypnoides,eats,,,https://www.catalogue.life/data/taxon/264df116-fd3a-420a-b921-1c971e7b3824,Saxifragales,Saxifragaceae,Saxifraga hypnoides L.,<i>Saxifraga hypnoides</i> L.
2233,,Saxifraga caespitosa,eats,,"As Saxifraga caespitosa, an ambiguous synonym for several Saxifraga species",https://www.catalogue.life/data/taxon/86f30539-ff9c-414f-892e-6b6319baac23,Saxifragales,Saxifragaceae,Saxifraga Tourn. ex L.,<i>Saxifraga</i> Tourn. ex L.
2233,,Saxifraga adscendens,eats,,,https://www.catalogue.life/data/taxon/f8932588-ed9a-47a7-9cd1-c968018de49b,Saxifragales,Saxifragaceae,Saxifraga adscendens L.,<i>Saxifraga adscendens</i> L.
2208,,Gentiana verna,eats,,,https://www.catalogue.life/data/taxon/cb1547e2-7c91-435e-8655-dc4542209824,Gentianales,Gentianaceae,Gentiana verna L.,<i>Gentiana verna</i> L.
2208,,Gentiana clusii,eats,,,https://www.catalogue.life/data/taxon/eea88fbf-f08e-435a-ac30-b6df7b9d1444,Gentianales,Gentianaceae,Gentiana clusii Perr. & Song.,<i>Gentiana clusii</i> Perr. & Song.
2208,,Gentiana acaulis,eats,,,https://www.catalogue.life/data/taxon/207b831d-453c-474f-bc09-5eb0dc0e8850,Gentianales,Gentianaceae,Gentiana acaulis L.,<i>Gentiana acaulis</i> L.
2208,,Gentiana lutea,eats,,,https://www.catalogue.life/data/taxon/c443356b-b668-4d92-9e5f-547982ce6dc2,Gentianales,Gentianaceae,Gentiana lutea L.,<i>Gentiana lutea</i> L.
2214,,Gratiola officinalis,eats,,,https://www.catalogue.life/data/taxon/90e0a4e3-4b08-45ea-b708-fef7bc1d58f5,Lamiales,Plantaginaceae,Gratiola virginiana L.,<i>Gratiola virginiana</i> L.
2256,,Gentiana lutea,eats,,,https://www.catalogue.life/data/taxon/c443356b-b668-4d92-9e5f-547982ce6dc2,Gentianales,Gentianaceae,Gentiana lutea L.,<i>Gentiana lutea</i> L.
2279,,Nepeta nepetella,eats,,,https://www.catalogue.life/data/taxon/b9f51348-f217-4781-9371-6fe5f6710384,Lamiales,Lamiaceae,Nepeta nepetella L.,<i>Nepeta nepetella</i> L.
2279,,Nepeta agrestis,eats,,,https://www.catalogue.life/data/taxon/73ba2989-d740-4373-ac12-829ab350ba24,Lamiales,Lamiaceae,Nepeta agrestis Loisel.,<i>Nepeta agrestis</i> Loisel.
2327,,Thymus vulgaris,eats,,,https://www.catalogue.life/data/taxon/7ebe077a-e31a-4a79-b5c0-c919303ff3ed,Lamiales,Lamiaceae,Thymus vulgaris L.,<i>Thymus vulgaris</i> L.
2327,,Scabiosa ochroleuca,eats,,,https://www.catalogue.life/data/taxon/dc3bc578-af8f-49f7-a952-fd2171e2f2e7,Dipsacales,Caprifoliaceae,Scabiosa ochroleuca L.,<i>Scabiosa ochroleuca</i> L.
2327,,Scabiosa lucida,eats,,,https://www.catalogue.life/data/taxon/903d983f-0d2a-4f5e-8e9b-9d0778bd9de5,Dipsacales,Caprifoliaceae,Scabiosa nitens Roem. & Schult.,<i>Scabiosa nitens</i> Roem. & Schult.
2327,,Knautia arvensis,eats,,,https://www.catalogue.life/data/taxon/c1b04c9b-5e92-42c7-8ae6-964fa05984db,Dipsacales,Caprifoliaceae,Knautia arvensis (L.) Coulter,<i>Knautia arvensis</i> (L.) Coulter
2345,,Centaurium erythraea,eats,,,https://www.catalogue.life/data/taxon/89781eb1-ccba-489d-b5f8-9b305284fc9b,Gentianales,Gentianaceae,Centaurium erythraea Rafn,<i>Centaurium erythraea</i> Rafn
2345,,Centaurium umbellatum,eats,,,https://www.catalogue.life/data/taxon/0dd0cc5c-fc0b-4547-9ea0-d1dcb2b000b9,Gentianales,Gentianaceae,Centaurium erythraea subsp. erythraea,<i>Centaurium erythraea</i> subsp. <i>erythraea</i>
2345,,Centaurium littorale,eats,,,https://www.catalogue.life/data/taxon/eaa72120-f5df-48db-85f2-4cc576520b6c,Gentianales,Gentianaceae,Centaurium littorale (Turner) Gilmour,<i>Centaurium littorale</i> (Turner) Gilmour
2345,,Centaurium pulchellum,eats,,,https://www.catalogue.life/data/taxon/7a5ceff0-85f1-4ce6-af8b-e5e6c55068d7,Gentianales,Gentianaceae,Centaurium pulchellum (Sw.) Druce,<i>Centaurium pulchellum</i> (Sw.) Druce
2345,,Blackstonia perfoliata,eats,,,https://www.catalogue.life/data/taxon/1dff7452-c126-4603-9618-fb523990f423,Gentianales,Gentianaceae,Blackstonia perfoliata (L.) Hudson,<i>Blackstonia perfoliata</i> (L.) Hudson
2345,,Gentianella germanica,eats,,,https://www.catalogue.life/data/taxon/dc24adc7-7582-4947-9ec7-c8b838e18d54,Gentianales,Gentianaceae,Gentianella germanica (Willd.) E. F. Warburg,<i>Gentianella germanica</i> (Willd.) E. F. Warburg
2345,,Gentianella diemensis,eats,,,https://www.catalogue.life/data/taxon/aed5486a-1a76-4b92-99c6-75e1a05d7d08,Gentianales,Gentianaceae,Gentianella diemensis (Griseb.) J. H. Willis,<i>Gentianella diemensis</i> (Griseb.) J. H. Willis
2345,,Gentiana lutea,eats,,,https://www.catalogue.life/data/taxon/c443356b-b668-4d92-9e5f-547982ce6dc2,Gentianales,Gentianaceae,Gentiana lutea L.,<i>Gentiana lutea</i> L.
2345,,Erythraea venusta,eats,,,https://www.catalogue.life/data/taxon/f782ced3-0860-4597-ac7b-4481f130b98a,Gentianales,Gentianaceae,Zeltnera venusta (A. Gray) G. Mansion,<i>Zeltnera venusta</i> (A. Gray) G. Mansion
2345,,Sopubia trifida,eats,,,https://www.catalogue.life/data/taxon/1ae0eec0-b1b1-4bbb-9faa-6729fc2cc1d5,Lamiales,Orobanchaceae,Sopubia trifida Buch.-Ham. ex D. Don,<i>Sopubia trifida</i> Buch.-Ham. ex D. Don
2345,,Blumea balsamifera,eats,,,https://www.catalogue.life/data/taxon/77d0102b-2d6a-4a8b-add6-7a6f266314f1,Asterales,Asteraceae,Blumea balsamifera (L.) DC.,<i>Blumea balsamifera</i> (L.) DC.
2171,,Veronicastrum sibricum subsp. japonicum,eats,,,https://www.catalogue.life/data/taxon/b8e9f8bc-1614-4151-8561-453b0b47e150,Asparagales,Amaryllidaceae,Narcissus concolor (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?,<i>Narcissus concolor</i> (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?
2204,,Gentianella quinquefolia,eats,,as Gentiana quinquefolia,https://www.catalogue.life/data/taxon/3afcff76-880f-460e-8a9b-74716a71763a,Gentianales,Gentianaceae,Gentianella quinquefolia (L.) Small,<i>Gentianella quinquefolia</i> (L.) Small
2442,,Bridelia tomentosa,eats,,,https://www.catalogue.life/data/taxon/2a45d8cd-0455-4c76-9634-7457a0b63d46,Malpighiales,Phyllanthaceae,Bridelia tomentosa Blume,<i>Bridelia tomentosa</i> Blume
2453,,Dimorphocalyx glabellus,eats,,,https://www.catalogue.life/data/taxon/85821362-fa70-4c38-920c-3ecd18c13b08,Malpighiales,Euphorbiaceae,Dimorphocalyx glabellus Thwaites,<i>Dimorphocalyx glabellus</i> Thwaites
1824,,Vitis vinifera,eats,,,https://www.catalogue.life/data/taxon/be679090-164f-4f62-a814-7161d93954ca,Vitales,Vitaceae,Vitis aestivalis Michx.,<i>Vitis aestivalis</i> Michx.
1831,,Ampelopsis brevipedunculata,eats,,,https://www.catalogue.life/data/taxon/ab046394-cf80-4e90-a517-6ef85a9bea78,Vitales,Vitaceae,Ampelopsis heterophylla var. brevipedunculata (Maxim. ex Trautv.) C. L. Li,<i>Ampelopsis heterophylla</i> var. <i>brevipedunculata</i> (Maxim. ex Trautv.) C. L. Li
1831,,Cayratia japonica,eats,,,https://www.catalogue.life/data/taxon/feab4ccb-4eb8-4816-b9ae-982332b31ee0,Vitales,Vitaceae,Cayratia japonica (Thunb.) Gagnep.,<i>Cayratia japonica</i> (Thunb.) Gagnep.
1831,,Vitis ficifolia,eats,,as Vitis thunbergii,https://www.catalogue.life/data/taxon/d54237a7-4349-4959-9271-2084b1716d6e,Vitales,Vitaceae,Vitis ficifolia Bunge,<i>Vitis ficifolia</i> Bunge
1831,,Vitis vinifera,eats,,,https://www.catalogue.life/data/taxon/be679090-164f-4f62-a814-7161d93954ca,Vitales,Vitaceae,Vitis aestivalis Michx.,<i>Vitis aestivalis</i> Michx.
1831,,Parthenocissus tricuspidata,eats,,,https://www.catalogue.life/data/taxon/72294091-9798-44ac-8909-c59d82675f3e,Vitales,Vitaceae,Parthenocissus tricuspidata (Siebold & Zucc.) Planchon,<i>Parthenocissus tricuspidata</i> (Siebold & Zucc.) Planchon
1883,,Astragalus,eats,,,https://www.catalogue.life/data/taxon/4b8573df-bb61-4bf2-b366-86fd6c26fcef,Fabales,Fabaceae,Astragalus,<i>Astragalus</i>
1851,,Stenandrium dulce,eats,,,https://www.catalogue.life/data/taxon/f5fd5e89-2ba6-479a-9dd3-851c0e93621d,Lamiales,Acanthaceae,Stenandrium dulce (Cav.) Nees,<i>Stenandrium dulce</i> (Cav.) Nees
1866,,Pedicularis canadensis,eats,,,https://www.catalogue.life/data/taxon/94f523f2-a088-4fe7-a259-4c9b5ce91753,Lamiales,Orobanchaceae,Pedicularis canadensis L.,<i>Pedicularis canadensis</i> L.
1840,,Castilleja latifolia,eats,,,https://www.catalogue.life/data/taxon/d07150ab-689f-4784-808f-82faa49f84dd,Lamiales,Orobanchaceae,Castilleja latifolia Hook. & Arn.,<i>Castilleja latifolia</i> Hook. & Arn.
1847,,Castilleja lutescens,eats,,,https://www.catalogue.life/data/taxon/973e2e06-19e0-476c-aee1-056bde27220c,Lamiales,Orobanchaceae,Castilleja lutescens (Greenm.) Rydb.,<i>Castilleja lutescens</i> (Greenm.) Rydb.
1899,,Castilleja pinetorum,eats,,,https://www.catalogue.life/data/taxon/c98e6232-c016-4971-b363-75fa4d167667,Lamiales,Orobanchaceae,Castilleja applegatei subsp. pinetorum (Fern.) T. I. Chuang & L. R. Heckard,<i>Castilleja applegatei</i> subsp. <i>pinetorum</i> (Fern.) T. I. Chuang & L. R. Heckard
1899,,Castilleja parviflora,eats,,,https://www.catalogue.life/data/taxon/a6d06350-7552-4598-b363-70af464b68f0,Lamiales,Orobanchaceae,Castilleja parviflora Bong.,<i>Castilleja parviflora</i> Bong.
1868,,Penstemon cyananthus,eats,,,https://www.catalogue.life/data/taxon/44d8bca9-ca5f-423c-b13f-d8d33fd14dbb,Lamiales,Plantaginaceae,Penstemon cyananthus Hook.,<i>Penstemon cyananthus</i> Hook.
1881,,Castilleja lutescens,eats,,,https://www.catalogue.life/data/taxon/973e2e06-19e0-476c-aee1-056bde27220c,Lamiales,Orobanchaceae,Castilleja lutescens (Greenm.) Rydb.,<i>Castilleja lutescens</i> (Greenm.) Rydb.
2097,,Lantana hispida,eats,,,https://www.catalogue.life/data/taxon/aa5b8b48-63a8-4b19-9f0f-2cd4c0541455,Lamiales,Verbenaceae,Lantana horrida subsp. horrida,<i>Lantana horrida</i> subsp. <i>horrida</i>
1550,,Stachys sylvatica,eats,,,https://www.catalogue.life/data/taxon/99447acd-521e-45fc-a723-f1c61db5f952,Lamiales,Lamiaceae,Stachys sylvatica L.,<i>Stachys sylvatica</i> L.
1550,,Ononis natrix,eats,,,https://www.catalogue.life/data/taxon/28d5f6b1-81ea-46f9-9f81-bde9418a9f4e,Fabales,Fabaceae,Ononis natrix L.,<i>Ononis natrix</i> L.
1550,,Ononis repens,eats,,,https://www.catalogue.life/data/taxon/be20bd9c-114c-47c8-853b-83eafe21aca5,Fabales,Fabaceae,Ononis spinosa subsp. procurrens (Wallr.) Briq.,<i>Ononis spinosa</i> subsp. <i>procurrens</i> (Wallr.) Briq.
1550,,Ononis spinosa,eats,,,https://www.catalogue.life/data/taxon/b399844c-6af2-42f2-838a-4886de87b925,Fabales,Fabaceae,Ononis spinosa L.,<i>Ononis spinosa</i> L.
1550,,Mentha,eats,,,https://www.catalogue.life/data/taxon/da914747-7e97-43aa-b270-c84220a7ea45,Lamiales,Lamiaceae,Mentha,<i>Mentha</i>
1550,,Salvia,eats,,,https://www.catalogue.life/data/taxon/c2679483-a9bf-44bd-ba79-588cdf1bbf17,Lamiales,Lamiaceae,Salvia,<i>Salvia</i>
1550,,Euphrasia,eats,,,https://www.catalogue.life/data/taxon/3a40b95c-e9a4-4450-96c3-eaa9625f58e6,Lamiales,Orobanchaceae,Euphrasia,<i>Euphrasia</i>
1550,,Teucrium scorodonia,eats,,,https://www.catalogue.life/data/taxon/8f782df2-47ed-41f9-8be2-f2a6b12e7831,Lamiales,Lamiaceae,Teucrium scorodonia L.,<i>Teucrium scorodonia</i> L.
1550,,Chenopodium,eats,,,https://www.catalogue.life/data/taxon/0614c9f1-6ccc-4c35-b80c-cd9471eca9a5,Caryophyllales,Amaranthaceae,Chenopodium,<i>Chenopodium</i>
1550,,Calluna vulgaris,eats,,,https://www.catalogue.life/data/taxon/715c78d4-97f9-408a-bfbe-012ddc3d0de2,Ericales,Ericaceae,Calluna vulgaris (L.) Hull,<i>Calluna vulgaris</i> (L.) Hull
1550,,Erica tetralix,eats,,,https://www.catalogue.life/data/taxon/76cfafa5-25b5-4bb1-8c55-7b7d9ae56e92,Ericales,Ericaceae,Erica tetralix L.,<i>Erica tetralix</i> L.
1550,,Geranium robertianum,eats,,,https://www.catalogue.life/data/taxon/289b7070-5cd8-4036-a990-9134c055ec03,Geraniales,Geraniaceae,Geranium robertianum L.,<i>Geranium robertianum</i> L.
1550,,Bartsia,eats,,,https://www.catalogue.life/data/taxon/cdb2f10c-c5f7-4c0d-8841-299a106832f8,Lamiales,Orobanchaceae,Bartsia,<i>Bartsia</i>
1550,,Carlina,eats,,,https://www.catalogue.life/data/taxon/0fe1fa0f-449f-4c5a-bca9-d620faf1cd33,Asterales,Asteraceae,Carlina,<i>Carlina</i>
1550,,Lavandula stoechas,eats,,,https://www.catalogue.life/data/taxon/a6cc4190-6329-44f9-9194-fbf347343a5f,Lamiales,Lamiaceae,Lavandula stoechas L.,<i>Lavandula stoechas</i> L.
1550,,Vaccinium oxycoccos,eats,,,https://www.catalogue.life/data/taxon/23ad1f5b-90a6-420e-9685-cb5039cd78f4,Ericales,Ericaceae,Vaccinium oxycoccos L.,<i>Vaccinium oxycoccos</i> L.
1550,,Clinopodium nepeta,eats,,as Calamintha nepeta,https://www.catalogue.life/data/taxon/36ac4ee4-dbd9-498f-a910-ad9fc16fa9d6,Lamiales,Lamiaceae,Clinopodium nepeta (L.) Kuntze,<i>Clinopodium nepeta</i> (L.) Kuntze
1550,,Jurinea,eats,,,https://www.catalogue.life/data/taxon/25289cd0-f539-4c29-99e5-f7cd6ab11ce0,Asterales,Asteraceae,Jurinea,<i>Jurinea</i>
1550,,Nepeta,eats,,,https://www.catalogue.life/data/taxon/37092d72-7414-4003-b0a9-63250633c1e3,Lamiales,Lamiaceae,Nepeta,<i>Nepeta</i>
1596,,Stachys sylvatica,eats,,,https://www.catalogue.life/data/taxon/99447acd-521e-45fc-a723-f1c61db5f952,Lamiales,Lamiaceae,Stachys sylvatica L.,<i>Stachys sylvatica</i> L.
1596,,Stachys sieboldii,eats,,,https://www.catalogue.life/data/taxon/7b87af4c-ecc3-4515-87c3-424a38e291d4,Lamiales,Lamiaceae,Stachys affinis Bunge,<i>Stachys affinis</i> Bunge
1596,,Aquilegia vulgaris,eats,,,https://www.catalogue.life/data/taxon/6b1868d4-be0e-4ba6-b4eb-2d5b18cfad4f,Ranunculales,Ranunculaceae,Aquilegia brevistyla Hook.,<i>Aquilegia brevistyla</i> Hook.
1596,,Aquilegia flabellata,eats,,,https://www.catalogue.life/data/taxon/07ddcb9c-1635-43b7-83e8-ea4def30a707,Ranunculales,Ranunculaceae,Aquilegia flabellata Sieb. & Zucc.,<i>Aquilegia flabellata</i> Sieb. & Zucc.
1596,,Geranium pratense,eats,,,https://www.catalogue.life/data/taxon/03c51a05-d0e0-4f33-a715-27e2aa90c32c,Geraniales,Geraniaceae,Geranium pratense L.,<i>Geranium pratense</i> L.
1596,,Erodium cicutarium,eats,,,https://www.catalogue.life/data/taxon/028e140a-9a30-4ee5-8e3b-39b5685570a6,Geraniales,Geraniaceae,Erodium cicutarium (L.) L'Her.,<i>Erodium cicutarium</i> (L.) L'Her.
1596,,Salvia glutinosa,eats,,,https://www.catalogue.life/data/taxon/a035c6fb-2266-4de0-bb70-3d87a5a0dc2d,Lamiales,Lamiaceae,Salvia glutinosa L.,<i>Salvia glutinosa</i> L.
1596,,Primula,eats,,,https://www.catalogue.life/data/taxon/23adc493-c170-4f64-961c-ff3dd3b0b9e7,Ericales,Primulaceae,Primula,<i>Primula</i>
1596,,Ononis spinosa,eats,,,https://www.catalogue.life/data/taxon/b399844c-6af2-42f2-838a-4886de87b925,Fabales,Fabaceae,Ononis spinosa L.,<i>Ononis spinosa</i> L.
1596,,Prunella,eats,,,https://www.catalogue.life/data/taxon/f01b37b4-8b37-4554-b934-5705f9ac6245,Lamiales,Lamiaceae,Prunella L.,<i>Prunella</i> L.
1596,,Allium fistulosum,eats,,,https://www.catalogue.life/data/taxon/f04f668b-f959-4efc-838d-8652372b5bd9,Asparagales,Amaryllidaceae,Allium fistulosum L.,<i>Allium fistulosum</i> L.
1589,,Castilleja lutescens,eats,,,https://www.catalogue.life/data/taxon/973e2e06-19e0-476c-aee1-056bde27220c,Lamiales,Orobanchaceae,Castilleja lutescens (Greenm.) Rydb.,<i>Castilleja lutescens</i> (Greenm.) Rydb.
1589,,Castilleja angustifolia,eats,,,https://www.catalogue.life/data/taxon/a7b451bc-23d0-4e25-bd27-6420114d555d,Lamiales,Orobanchaceae,Castilleja angustifolia (Nutt.) G. Don,<i>Castilleja angustifolia</i> (Nutt.) G. Don
1589,,Castilleja latifolia,eats,,,https://www.catalogue.life/data/taxon/d07150ab-689f-4784-808f-82faa49f84dd,Lamiales,Orobanchaceae,Castilleja latifolia Hook. & Arn.,<i>Castilleja latifolia</i> Hook. & Arn.
1589,,Scrophularia californica,eats,,,https://www.catalogue.life/data/taxon/7906cb1c-ba30-4a01-8ec4-815c29f8e737,Lamiales,Scrophulariaceae,Scrophularia californica Cham. & Schltdl.,<i>Scrophularia californica</i> Cham. & Schltdl.
1589,,Antirrhinum,eats,,,https://www.catalogue.life/data/taxon/b3ca5375-f3f1-4419-8b13-66ca73328b64,Lamiales,Plantaginaceae,Antirrhinum,<i>Antirrhinum</i>
1589,,Dodecatheon pauciflorum,eats,,,https://www.catalogue.life/data/taxon/70e8fd46-4300-48b5-ab21-837be119bce6,Ericales,Primulaceae,Dodecatheon pulchellum subsp. pauciflorum (Dur.) Hulten,<i>Dodecatheon pulchellum</i> subsp. <i>pauciflorum</i> (Dur.) Hulten
1589,,Stachys rigida,eats,,,https://www.catalogue.life/data/taxon/e07b1878-e237-476a-bbd7-6f3f81313996,Lamiales,Lamiaceae,Stachys rigida Nutt. ex Benth.,<i>Stachys rigida</i> Nutt. ex Benth.
1589,,Stachys bullata,eats,,,https://www.catalogue.life/data/taxon/4ae47fa9-8540-4324-9fbe-2eec115d5255,Lamiales,Lamiaceae,Stachys bullata Benth.,<i>Stachys bullata</i> Benth.
1589,,Stachys,eats,,,https://www.catalogue.life/data/taxon/232ff9f4-2e53-4214-8178-c442c0556f05,Lamiales,Lamiaceae,Stachys,<i>Stachys</i>
1589,,Mimulus guttatus,eats,,,,,,,
1589,,Mimulus lewisii,eats,,,https://www.catalogue.life/data/taxon/b584f1f1-d50e-4ab7-a0aa-e7d3f12ca9d9,Lamiales,Phrymaceae,Erythranthe lewisii (Pursh) G. L. Nesom & N. S. Fraga,<i>Erythranthe lewisii</i> (Pursh) G. L. Nesom & N. S. Fraga
1589,,Penstemon,eats,,,https://www.catalogue.life/data/taxon/77708826-33fc-49be-936b-1ab2e50560f2,Lamiales,Plantaginaceae,Penstemon,<i>Penstemon</i>
1589,,Lonicera involucrata,eats,,,https://www.catalogue.life/data/taxon/c0c22198-5da2-49c1-bae3-6875da5455bd,Dipsacales,Caprifoliaceae,Lonicera involucrata (Richards.) Banks ex Spreng.,<i>Lonicera involucrata</i> (Richards.) Banks ex Spreng.
1568,,Hebe salicifolia,eats,,,https://www.catalogue.life/data/taxon/f26c4478-5d1b-4f3b-8682-395ca590459e,Lamiales,Plantaginaceae,Veronica salicifolia G. Forster,<i>Veronica salicifolia</i> G. Forster
1568,,Hebe elliptica,eats,,,https://www.catalogue.life/data/taxon/d29cb3f4-e918-48fc-96d9-18d857e8cc40,Lamiales,Plantaginaceae,Veronica elliptica G. Forster,<i>Veronica elliptica</i> G. Forster
1568,,Hebe speciosa,eats,,,https://www.catalogue.life/data/taxon/a0be0d9c-0426-4890-8757-b60b23acf7b5,Lamiales,Plantaginaceae,Veronica speciosa R. Cunn. ex A. Cunn.,<i>Veronica speciosa</i> R. Cunn. ex A. Cunn.
1568,,Hebe stricta,eats,,,https://www.catalogue.life/data/taxon/75c3d8a1-452d-4b53-b6ea-ebe25f46a233,Lamiales,Plantaginaceae,Veronica stricta Banks & Soland. ex Benth.,<i>Veronica stricta</i> Banks & Soland. ex Benth.
1563,,Teucrium quadrifarium,eats,,,https://www.catalogue.life/data/taxon/22867b3c-f749-4560-b926-21b0867d498a,Lamiales,Lamiaceae,Teucrium quadrifarium Buch.-Ham. ex D.Don,<i>Teucrium quadrifarium</i> Buch.-Ham. ex D.Don
1563,,Scutellaria discolor,eats,,,https://www.catalogue.life/data/taxon/d1feea5c-7210-4da8-9b37-675bc4543b12,Lamiales,Lamiaceae,Scutellaria discolor Colebr.,<i>Scutellaria discolor</i> Colebr.
1627,,Salvia japonica,eats,,,https://www.catalogue.life/data/taxon/c47af44b-b90f-437b-bfdc-04f9847fd353,Lamiales,Lamiaceae,Salvia japonica Thunb.,<i>Salvia japonica</i> Thunb.
1627,,Scutellaria indica,eats,,,https://www.catalogue.life/data/taxon/beac354c-4466-4dfa-b9ba-4c66512ea184,Lamiales,Lamiaceae,Scutellaria violacea var. violacea,<i>Scutellaria violacea</i> var. <i>violacea</i>
1787,,Senecio itatiaiae,eats,,,https://www.catalogue.life/data/taxon/4cf8ccc1-306e-493a-b409-709685e4d152,Asterales,Asteraceae,Graphistylis itatiaiae (Dusen) B. Nord.,<i>Graphistylis itatiaiae</i> (Dusen) B. Nord.
1787,,Senecio juergensi,eats,,,,,,,
1787,,Senecio conyzaefolius,eats,,,,,,,
1787,,Senecio pinnatus,eats,,,https://www.catalogue.life/data/taxon/ddedc729-9d6c-4872-a06b-81479ee295b7,Asterales,Asteraceae,Senecio pinnatus Poir.,<i>Senecio pinnatus</i> Poir.
1787,,Senecio oleosus,eats,,,https://www.catalogue.life/data/taxon/8582f244-9f99-462a-aeb9-3cd20548e023,Asterales,Asteraceae,Senecio oleosus Vell.,<i>Senecio oleosus</i> Vell.
1759,,Erigeron strigosus,eats,,,https://www.catalogue.life/data/taxon/b905d129-38d7-4de0-8fcf-f49a3f018a6f,Asterales,Asteraceae,Erigeron strigosus Muhl. ex Willd.,<i>Erigeron strigosus</i> Muhl. ex Willd.
1759,,Symphyotrichum subulatum,eats,,as Aster subulatus,https://www.catalogue.life/data/taxon/0508fe24-812b-4059-a61a-ab74bd4dd61a,Asterales,Asteraceae,Symphyotrichum subulatum (Michx.) G. L. Nesom,<i>Symphyotrichum subulatum</i> (Michx.) G. L. Nesom
1759,,Aster puniceus subsp. elliottii,eats,,,https://www.catalogue.life/data/taxon/03157173-efe7-4495-8976-aad1de699cc9,Asterales,Asteraceae,Symphyotrichum elliottii (Torr. & A. Gray) G. L. Nesom,<i>Symphyotrichum elliottii</i> (Torr. & A. Gray) G. L. Nesom
1759,,Solidago odora,eats,,,https://www.catalogue.life/data/taxon/374269bc-34f5-4f96-aa78-c69d9773b300,Asterales,Asteraceae,Solidago chilensis Meyen,<i>Solidago chilensis</i> Meyen
