taxonId,area,gazetteer,status,referenceID
1799,SE,iso,native,
1799,SI,iso,native,
1799,SK,iso,native,
1799,TJ,iso,native,
1799,TM,iso,native,
1799,TN,iso,native,
1799,TR,iso,native,
1799,UA,iso,native,
1799,UZ,iso,native,
1811,CY,iso,native,
1811,TR,iso,native,
1813,AM,iso,native,
1813,AT,iso,native,
1813,BG,iso,native,
1813,CH,iso,native,
1813,CN,iso,native,
1813,CZ,iso,native,
1813,DE,iso,native,
1813,DK,iso,native,
1813,ES,iso,native,
1813,FR,iso,native,
1813,FR-H,iso,native,
1813,GR,iso,native,
1813,HR,iso,native,
1813,HU,iso,native,
1813,IL,iso,native,
1813,IT,iso,native,
1813,IT-82,iso,native,
1813,KG,iso,native,
1813,KZ,iso,native,
1813,LI,iso,native,
1813,PL,iso,native,
1813,PT,iso,native,
1813,RO,iso,native,
1813,RS,iso,native,
1813,RU,iso,native,
1813,SE,iso,native,
1813,SK,iso,native,
1813,TR,iso,native,
1817,AT,iso,native,
1817,CH,iso,native,
1817,ES,iso,native,
1817,FR,iso,native,
1817,FR-H,iso,native,
1817,IR,iso,native,
1817,IT,iso,native,
1817,RU,iso,native,
1817,TR,iso,native,
1819,AL,iso,native,
1819,AM,iso,native,
1819,BA,iso,native,
1819,BG,iso,native,
1819,CY,iso,native,
1819,DZ,iso,native,
1819,ES,iso,native,
1819,ES-CN,iso,native,
1819,FR,iso,native,
1819,FR-H,iso,native,
1819,GB-GBN,iso,native,
1819,GR,iso,native,
1819,HR,iso,native,
1819,IQ,iso,native,
1819,IR,iso,native,
1819,IT,iso,native,
1819,IT-88,iso,native,
1819,IT-82,iso,native,
1819,LB,iso,native,
1819,LY,iso,native,
1819,MA,iso,native,
1819,ME,iso,native,
1819,MK,iso,native,
1819,MT,iso,native,
1819,PT,iso,native,
1819,TM,iso,native,
1819,TN,iso,native,
1819,TR,iso,native,
1826,AE,iso,native,
1826,CM,iso,native,
1826,ET,iso,native,
1826,GH,iso,native,
1826,IR,iso,native,
1826,KE,iso,native,
1826,KM,iso,native,
1826,MG,iso,native,
1826,MU-RO,iso,native,
1826,MU,iso,native,
1826,MW,iso,native,
1826,NA,iso,native,
1826,PK,iso,native,
1826,RE,iso,native,
1826,SA,iso,native,
1826,SC,iso,native,
1826,SH,iso,native,
1826,SH,iso,native,
1826,SZ,iso,native,
1826,TZ,iso,native,
1826,VN,iso,native,
1826,ZA,iso,native,
1826,ZW,iso,native,
1831,AU,iso,native,
1831,CN,iso,native,
1831,IN,iso,native,
1831,JP,iso,native,
1831,KR,iso,native,
1831,LK,iso,native,
1831,NP,iso,native,
1831,PK,iso,native,
1831,TH,iso,native,
1831,TW,iso,native,
1831,VN,iso,native,
1836,AT,iso,native,
1836,BE,iso,native,
1836,BY,iso,native,
1836,CH,iso,native,
1836,CZ,iso,native,
1836,DE,iso,native,
1836,DK,iso,native,
1836,EE,iso,native,
1836,ES,iso,native,
1836,FI,iso,native,
1836,FR,iso,native,
1836,GB-GBN,iso,native,
1836,IN,iso,native,
1836,JP,iso,native,
1836,LK,iso,native,
1836,LT,iso,native,
1836,LV,iso,native,
1836,NL,iso,native,
1836,NO,iso,native,
1836,PL,iso,native,
1836,RU,iso,native,
1836,SE,iso,native,
1836,SK,iso,native,
1842,US,iso,native,
1844,CD,iso,native,
1844,GN,iso,native,
1844,MW,iso,native,
1846,MG,iso,native,
1850,CA,iso,native,
1850,US,iso,native,
1854,IN,iso,native,
1856,IN,iso,native,
1856,TH,iso,native,
1858,AU,iso,native,
1860,IN,iso,native,
1860,NP,iso,native,
1862,AU,iso,native,
1864,MW,iso,native,
1864,ZA,iso,native,
1866,KE,iso,native,
1866,ZA,iso,native,
1869,KE,iso,native,
1869,MW,iso,native,
1869,MZ,iso,native,
1869,SZ,iso,native,
1869,TZ,iso,native,
1869,YE,iso,native,
1869,ZA,iso,native,
1869,ZW,iso,native,
1872,ZA,iso,native,
1875,NA,iso,native,
1875,ZA,iso,native,
1877,ZA,iso,native,
1879,CD,iso,native,
1879,GM,iso,native,
1879,LS,iso,native,
1879,MW,iso,native,
1879,NA,iso,native,
1879,SZ,iso,native,
1879,ZA,iso,native,
1879,ZW,iso,native,
1883,AF,iso,native,
1883,AL,iso,native,
1883,AM,iso,native,
1883,BG,iso,native,
1883,CH,iso,native,
1883,CN,iso,native,
1883,CY,iso,native,
1883,DZ,iso,native,
1883,ES,iso,native,
1883,ES-CN,iso,native,
1883,FR,iso,native,
1883,FR-H,iso,native,
1883,GR,iso,native,
1883,GR-M,iso,native,
1883,HR,iso,native,
1883,HU,iso,native,
1883,IL,iso,native,
1883,IQ,iso,native,
1883,IR,iso,native,
1883,IT,iso,native,
1883,IT-88,iso,native,
1883,IT-82,iso,native,
1883,JO,iso,native,
1883,KG,iso,native,
1883,LB,iso,native,
1883,LB,iso,native,
1883,MA,iso,native,
1883,MK,iso,native,
1883,PT,iso,native,
1883,RS,iso,native,
1883,SA,iso,native,
1883,SY,iso,native,
1883,TJ,iso,native,
1883,TM,iso,native,
1883,TN,iso,native,
1883,TR,iso,native,
1883,YE,iso,native,
1886,PF,iso,native,
1888,CL,iso,native,
1890,AU,iso,native,
1890,CN,iso,native,
1890,CN,iso,native,
1890,FJ,iso,native,
1890,ID,iso,native,
1890,ID,iso,native,
1890,JP,iso,native,
1890,LK,iso,native,
1890,NC,iso,native,
1890,TH,iso,native,
1890,VN,iso,native,
1898,AE-DU,iso,native,
1898,AR,iso,native,
1898,AU,iso,native,
1898,BR,iso,native,
1898,BS,iso,native,
1898,CD,iso,native,
1898,CI,iso,native,
1898,CL,iso,native,
1898,CM,iso,native,
1898,CN,iso,native,
1898,CO,iso,native,
1898,CV,iso,native,
1898,EC,iso,native,
1898,EC-W,iso,native,
1898,ES,iso,native,
1898,ES-CN,iso,native,
1898,ET,iso,native,
1898,GF,iso,native,
1898,GM,iso,native,
1898,GP,iso,native,
1898,ID,iso,native,
1898,IL,iso,native,
1898,IN,iso,native,
1898,IR,iso,native,
1898,IT,iso,native,
1898,JM,iso,native,
1898,JO,iso,native,
1898,KE,iso,native,
1898,KI,iso,native,
1898,LB,iso,native,
1898,LK,iso,native,
1898,LR,iso,native,
1898,MA,iso,native,
1898,MG,iso,native,
1898,MH,iso,native,
1898,MP,iso,native,
1898,MU,iso,native,
1898,MV,iso,native,
1898,MW,iso,native,
1898,MX,iso,native,
1898,MY,iso,native,
1898,NA,iso,native,
1898,NG,iso,native,
1898,NG,iso,native,
1898,OM,iso,native,
1898,PA,iso,native,
1898,PE,iso,native,
1898,PK,iso,native,
1898,PR,iso,native,
1898,PY,iso,native,
1898,RE,iso,native,
1898,SA,iso,native,
1898,SB,iso,native,
1898,SC,iso,native,
1898,SL,iso,native,
1898,SO,iso,native,
1898,SR,iso,native,
1898,SZ,iso,native,
1898,TD,iso,native,
1898,TH,iso,native,
1898,TW,iso,native,
1898,TZ,iso,native,
1898,UG,iso,native,
1898,UM-79,iso,native,
1898,US,iso,native,
1898,VC,iso,native,
1898,VE,iso,native,
1898,VI,iso,native,
1898,VI,iso,native,
1898,VN,iso,native,
1898,YE,iso,native,
1898,ZA,iso,native,
1911,AR,iso,native,
1911,BR,iso,native,
1911,CL,iso,native,
1911,PY,iso,native,
1913,CR,iso,native,
1913,MX,iso,native,
1915,KM,iso,native,
1917,CD,iso,native,
1917,KE,iso,native,
1917,MG,iso,native,
1917,MG,iso,native,
1917,MW,iso,native,
1917,OM,iso,native,
1917,RE,iso,native,
1917,SC,iso,native,
1917,SZ,iso,native,
1917,TZ,iso,native,
1917,YE,iso,native,
1917,ZA,iso,native,
1919,AE,iso,native,
1919,TZ,iso,native,
1919,YE,iso,native,
1921,OM,iso,native,
1921,YE,iso,native,
1923,ID,iso,native,
1923,ID-PP,iso,native,
1927,PK,iso,native,
1931,AF,iso,native,
1931,CY,iso,native,
1931,DZ,iso,native,
1931,ES,iso,native,
1931,ES-CN,iso,native,
1931,FR,iso,native,
1931,FR-H,iso,native,
1931,GR,iso,native,
1931,GR-M,iso,native,
1931,IL,iso,native,
1931,IR,iso,native,
1931,IT,iso,native,
1931,IT-88,iso,native,
1931,JO,iso,native,
1931,LB,iso,native,
1931,MA,iso,native,
1931,MT,iso,native,
1931,PT,iso,native,
1931,SY,iso,native,
1931,TN,iso,native,
1931,TR,iso,native,
1931,YE,iso,native,
1938,FR-H,iso,native,
1938,HR,iso,native,
1938,IT-88,iso,native,
1938,IT,iso,native,
1938,SI,iso,native,
1938,TR,iso,native,
1941,ES,iso,native,
1941,FR,iso,native,
1941,PT,iso,native,
1943,PT-30,iso,native,
1945,IN,iso,native,
1945,IN,iso,native,
1947,IN,iso,native,
1947,KE,iso,native,
1947,NP,iso,native,
1947,PK,iso,native,
1947,TH,iso,native,
1947,ZA,iso,native,
1949,CN,iso,native,
1951,CN,iso,native,
1953,MW,iso,native,
1953,ZA,iso,native,
1953,ZW,iso,native,
1955,RU,iso,native,
1960,AT,iso,native,
1960,BA,iso,native,
1960,BE,iso,native,
1960,BG,iso,native,
1960,CH,iso,native,
1960,CZ,iso,native,
1960,DE,iso,native,
1960,DK,iso,native,
1960,EE,iso,native,
1960,FI,iso,native,
1960,FR,iso,native,
1960,GB-GBN,iso,native,
1960,GR,iso,native,
1960,HR,iso,native,
1960,HU,iso,native,
1960,IT,iso,native,
1960,KZ,iso,native,
1960,LT,iso,native,
1960,LU,iso,native,
1960,LV,iso,native,
1960,NL,iso,native,
1960,NO,iso,native,
1960,PL,iso,native,
1960,RO,iso,native,
1960,RU,iso,native,
1960,SE,iso,native,
1960,SK,iso,native,
1960,UA,iso,native,
1965,GE,iso,native,
1965,IR,iso,native,
1965,RU,iso,native,
1965,TR,iso,native,
1965,UA,iso,native,
1969,JP,iso,native,
1969,TW,iso,native,
1972,CN,iso,native,
1972,JP,iso,native,
1972,KR,iso,native,
1972,RU,iso,native,
1975,CN,iso,native,
1977,OM,iso,native,
1977,SA,iso,native,
1977,YE,iso,native,
1979,US,iso,native,
1981,IN,iso,native,
1983,MG,iso,native,
1986,ZA,iso,native,
1988,MW,iso,native,
1988,MZ,iso,native,
1988,ZA,iso,native,
1988,ZW,iso,native,
1990,KE,iso,native,
1990,TZ,iso,native,
1995,MG,iso,native,
1999,MG,iso,native,
2001,MG,iso,native,
2003,MG,iso,native,
2005,MG,iso,native,
2007,MG,iso,native,
2011,MG,iso,native,
2013,MG,iso,native,
2015,MG,iso,native,
2017,BR,iso,native,
2017,EC,iso,native,
2017,VE,iso,native,
2019,CL,iso,native,
2027,AT,iso,native,
2027,BG,iso,native,
2027,CY,iso,native,
2027,CZ,iso,native,
2027,DE,iso,native,
2027,DZ,iso,native,
2027,ES,iso,native,
2027,ES-CN,iso,native,
2027,FR,iso,native,
2027,FR-H,iso,native,
2027,GR,iso,native,
2027,GR-M,iso,native,
2027,HR,iso,native,
2027,HU,iso,native,
2027,IL,iso,native,
2027,IT,iso,native,
2027,IT-88,iso,native,
2027,IT-82,iso,native,
2027,JO,iso,native,
2027,LY,iso,native,
2027,MA,iso,native,
2027,MK,iso,native,
2027,MN,iso,native,
2027,MT,iso,native,
2027,PL,iso,native,
2027,PT,iso,native,
2027,RS,iso,native,
2027,RU,iso,native,
2027,SK,iso,native,
2027,TN,iso,native,
2027,TR,iso,native,
2027,UZ,iso,native,
2031,EG,iso,native,
2033,AL,iso,native,
2033,AT,iso,native,
2033,BA,iso,native,
2033,BE,iso,native,
2033,BG,iso,native,
2033,CH,iso,native,
2033,CZ,iso,native,
2033,DE,iso,native,
2033,EE,iso,native,
2033,ES,iso,native,
2033,FR,iso,native,
2033,GB-GBN,iso,native,
2033,GR,iso,native,
2033,HR,iso,native,
2033,HU,iso,native,
2033,IT,iso,native,
2033,IT-82,iso,native,
2033,KZ,iso,native,
2033,LU,iso,native,
2033,MK,iso,native,
2033,MT,iso,native,
2033,NL,iso,native,
2033,PL,iso,native,
2033,RO,iso,native,
2033,RU,iso,native,
2033,SI,iso,native,
2033,SK,iso,native,
2036,ID,iso,native,
2038,FR,iso,native,
2038,IT,iso,native,
2040,AF,iso,native,
2040,AM,iso,native,
2040,CH,iso,native,
2040,DE,iso,native,
2040,FR,iso,native,
2040,GB-GBN,iso,native,
2040,KG,iso,native,
2040,KZ,iso,native,
2040,MN,iso,native,
2040,RU,iso,native,
2044,AT,iso,native,
2044,BA,iso,native,
2044,BG,iso,native,
2044,CH,iso,native,
2044,CN,iso,native,
2044,CZ,iso,native,
2044,DE,iso,native,
2044,DK,iso,native,
2044,EE,iso,native,
2044,ES,iso,native,
2044,FI,iso,native,
2044,FR,iso,native,
2044,FR-H,iso,native,
2044,GB-GBN,iso,native,
2044,GE,iso,native,
2044,HR,iso,native,
2044,HU,iso,native,
2044,IT,iso,native,
2044,IT-88,iso,native,
2044,IT-82,iso,native,
2044,JP,iso,native,
2044,KG,iso,native,
2044,KZ,iso,native,
2044,LT,iso,native,
2044,LU,iso,native,
2044,LV,iso,native,
2044,MN,iso,native,
2044,NO,iso,native,
2044,PL,iso,native,
2044,PT,iso,native,
2044,RO,iso,native,
2044,RS,iso,native,
2044,RU,iso,native,
2044,SE,iso,native,
2044,SI,iso,native,
2044,SK,iso,native,
2044,TJ,iso,native,
2044,TR,iso,native,
2044,UZ,iso,native,
2052,KG,iso,native,
2052,TJ,iso,native,
2052,UZ,iso,native,
2054,AF,iso,native,
2054,CA,iso,native,
2054,CH,iso,native,
2054,CY,iso,native,
2054,DE,iso,native,
2054,ES,iso,native,
2054,ES-CN,iso,native,
2054,FR,iso,native,
2054,GR,iso,native,
2054,GR-M,iso,native,
2054,IN,iso,native,
2054,IR,iso,native,
2054,IT-88,iso,native,
2054,KE,iso,native,
2054,KG,iso,native,
2054,KZ,iso,native,
2054,MA,iso,native,
2054,NP,iso,native,
2054,PT,iso,native,
2054,RU,iso,native,
2054,TJ,iso,native,
2054,US,iso,native,
2059,AF,iso,native,
2059,AM,iso,native,
2059,AT,iso,native,
2059,BE,iso,native,
2059,CH,iso,native,
2059,CN,iso,native,
2059,CZ,iso,native,
2059,DE,iso,native,
2059,DK,iso,native,
2059,EE,iso,native,
2059,FI,iso,native,
2059,FR,iso,native,
2059,GR,iso,native,
2059,HU,iso,native,
2059,IN,iso,native,
2059,IT,iso,native,
2059,IT-82,iso,native,
2059,JP,iso,native,
2059,KG,iso,native,
2059,KR,iso,native,
2059,KZ,iso,native,
2059,LV,iso,native,
2059,MN,iso,native,
2059,NL,iso,native,
2059,NO,iso,native,
2059,PL,iso,native,
2059,RO,iso,native,
2059,RU,iso,native,
2059,SE,iso,native,
2059,SK,iso,native,
2064,AM,iso,native,
2064,AT,iso,native,
2064,BE,iso,native,
2064,BG,iso,native,
2064,BY,iso,native,
2064,CH,iso,native,
2064,CN,iso,native,
2064,CZ,iso,native,
2064,DE,iso,native,
2064,DK,iso,native,
2064,EE,iso,native,
2064,FI,iso,native,
2064,FR,iso,native,
2064,GE,iso,native,
2064,HU,iso,native,
2064,IT,iso,native,
2064,KG,iso,native,
2064,KZ,iso,native,
2064,LT,iso,native,
2064,LU,iso,native,
2064,LV,iso,native,
2064,NL,iso,native,
2064,NO,iso,native,
2064,PL,iso,native,
2064,RO,iso,native,
2064,RU,iso,native,
2064,SE,iso,native,
2064,SK,iso,native,
2064,TJ,iso,native,
2064,TR,iso,native,
2069,AT,iso,native,
2069,BA,iso,native,
2069,BE,iso,native,
2069,BG,iso,native,
2069,CH,iso,native,
2069,CZ,iso,native,
2069,DE,iso,native,
2069,DK,iso,native,
2069,EE,iso,native,
2069,FI,iso,native,
2069,FR,iso,native,
2069,FR-H,iso,native,
2069,GB-GBN,iso,native,
2069,GE,iso,native,
2069,GR,iso,native,
2069,HU,iso,native,
2069,IE,iso,native,
2069,IT,iso,native,
2069,LT,iso,native,
2069,LV,iso,native,
2069,MK,iso,native,
2069,NL,iso,native,
2069,NO,iso,native,
2069,PL,iso,native,
2069,RO,iso,native,
2069,RS,iso,native,
2069,RU,iso,native,
2069,SE,iso,native,
2069,SI,iso,native,
2069,SK,iso,native,
2073,AM,iso,native,
2073,AT,iso,native,
2073,AU,iso,native,
2073,BE,iso,native,
2073,BG,iso,native,
2073,CH,iso,native,
2073,CN,iso,native,
2073,CZ,iso,native,
2073,DE,iso,native,
2073,DK,iso,native,
2073,EE,iso,native,
2073,FI,iso,native,
2073,FR,iso,native,
2073,GB-GBN,iso,native,
2073,HR,iso,native,
2073,HU,iso,native,
2073,IR,iso,native,
2073,IT,iso,native,
2073,JP,iso,native,
2073,KR,iso,native,
2073,LT,iso,native,
2073,LV,iso,native,
2073,NL,iso,native,
2073,NO,iso,native,
2073,PH,iso,native,
2073,PL,iso,native,
2073,RO,iso,native,
2073,RS,iso,native,
2073,RU,iso,native,
2073,SE,iso,native,
2073,SK,iso,native,
2073,TW,iso,native,
2073,VN,iso,native,
2073,ZA,iso,native,
2073,ZW,iso,native,
2084,LK,iso,native,
2086,PH,iso,native,
2088,ID,iso,native,
2091,ID,iso,native,
2093,ID,iso,native,
2095,RU,iso,native,
2097,RU,iso,native,
2099,CN,iso,native,
2099,JP,iso,native,
2099,KR,iso,native,
2099,RU,iso,native,
2101,CN,iso,native,
2101,IN,iso,native,
2101,NP,iso,native,
2103,CN,iso,native,
2103,IN,iso,native,
2103,NP,iso,native,
2105,NP,iso,native,
2107,IN,iso,native,
2109,CN,iso,native,
2111,BT,iso,native,
2113,RU,iso,native,
2115,CN,iso,native,
2117,CN,iso,native,
2117,JP,iso,native,
2117,NP,iso,native,
2119,CN,iso,native,
2119,JP,iso,native,
2119,KR,iso,native,
2121,CN,iso,native,
2121,JP,iso,native,
2121,KR,iso,native,
2121,TW,iso,native,
2123,CN,iso,native,
2125,CN,iso,native,
2127,CN,iso,native,
2127,JP,iso,native,
2127,KR,iso,native,
2129,IL,iso,native,
2131,MN,iso,native,
2131,RU,iso,native,
2133,CN,iso,native,
2133,JP,iso,native,
2133,KR,iso,native,
2133,RU,iso,native,
2135,CN,iso,native,
2137,IN,iso,native,
2139,IN,iso,native,
2139,NP,iso,native,
2141,AR,iso,native,
2141,BR,iso,native,
2141,PY,iso,native,
2143,MX,iso,native,
2143,US-HI,iso,native,
2145,CL,iso,native,
2147,EC,iso,native,
2147,PE,iso,native,
2149,EC,iso,native,
2151,EC,iso,native,
2153,EC,iso,native,
2155,AR,iso,native,
2155,EC,iso,native,
2155,PY,iso,native,
2159,EC,iso,native,
2159,GY,iso,native,
2159,VE,iso,native,
2161,EC,iso,native,
2164,EC,iso,native,
2166,AR,iso,native,
2166,BO,iso,native,
2166,EC,iso,native,
2166,PE,iso,native,
2166,PY,iso,native,
2166,VE,iso,native,
2168,AR,iso,native,
2168,CO,iso,native,
2168,EC,iso,native,
2168,PE,iso,native,
2168,VE,iso,native,
2172,CL,iso,native,
2174,CO,iso,native,
2176,CL,iso,native,
2178,PE,iso,native,
2180,BR,iso,native,
2180,CO,iso,native,
2180,CR,iso,native,
2180,EC,iso,native,
2180,VE,iso,native,
2182,EC-W,iso,native,
2184,EC-W,iso,native,
2184,GP,iso,native,
2186,EC,iso,native,
2186,PE,iso,native,
2188,GY,iso,native,
2190,GT,iso,native,
2190,MX,iso,native,
2192,CR,iso,native,
2192,MX,iso,native,
2194,CO,iso,native,
2194,EC,iso,native,
2194,MX,iso,native,
2194,PE,iso,native,
2196,CO,iso,native,
2196,CR,iso,native,
2196,VE,iso,native,
2198,MX,iso,native,
2198,PE,iso,native,
2200,PE,iso,native,
2202,AR,iso,native,
2202,BO,iso,native,
2202,BR,iso,native,
2202,EC,iso,native,
2202,PE,iso,native,
2202,PY,iso,native,
2204,BR,iso,native,
2204,CR,iso,native,
2206,AR,iso,native,
2206,BO,iso,native,
2206,CL,iso,native,
2208,CR,iso,native,
2210,CL,iso,native,
2212,CA,iso,native,
2212,MX,iso,native,
2212,US,iso,native,
2214,CR,iso,native,
2216,CR,iso,native,
2216,GT,iso,native,
2216,MX,iso,native,
2216,NI,iso,native,
2218,AR,iso,native,
2218,BR,iso,native,
2220,BO,iso,native,
2220,CR,iso,native,
2220,VE,iso,native,
2222,CO,iso,native,
2222,EC,iso,native,
2224,MX,iso,native,
2224,US,iso,native,
2227,EC,iso,native,
2227,PE,iso,native,
2229,CL,iso,native,
2229,PY,iso,native,
2231,CR,iso,native,
2233,CO,iso,native,
2235,CR,iso,native,
2235,GT,iso,native,
2235,MX,iso,native,
2235,PA,iso,native,
2237,AR,iso,native,
2237,BO,iso,native,
2237,PE,iso,native,
2239,EC-W,iso,native,
2241,CR,iso,native,
2241,JM,iso,native,
2243,CO,iso,native,
2243,CR,iso,native,
2243,EC,iso,native,
2243,MX,iso,native,
2243,VE,iso,native,
2245,BR,iso,native,
2245,CO,iso,native,
2245,NI,iso,native,
2245,PE,iso,native,
2247,BR,iso,native,
2249,CR,iso,native,
2249,MX,iso,native,
2251,BO,iso,native,
2251,BR,iso,native,
2251,PY,iso,native,
2253,BR,iso,native,
2255,EC,iso,native,
2255,PE,iso,native,
2257,GT,iso,native,
2257,MX,iso,native,
2260,CR,iso,native,
2262,GT,iso,native,
2262,MX,iso,native,
2262,PA,iso,native,
2262,VE,iso,native,
2264,GT,iso,native,
2264,VE,iso,native,
2266,CR,iso,native,
2268,EC,iso,native,
2268,PE,iso,native,
2270,CO,iso,native,
2270,EC,iso,native,
2272,AR,iso,native,
2272,CL,iso,native,
2274,MX,iso,native,
2276,BR,iso,native,
2276,EC,iso,native,
2276,PY,iso,native,
2278,EC,iso,native,
2278,VE,iso,native,
2280,VE,iso,native,
2282,BO,iso,native,
2282,VE,iso,native,
2284,CR,iso,native,
2286,AR,iso,native,
2286,BR,iso,native,
2288,CR,iso,native,
2288,MX,iso,native,
2290,GT,iso,native,
2290,MX,iso,native,
2292,MX,iso,native,
2292,US,iso,native,
2294,CR,iso,native,
2294,EC,iso,native,
2294,GT,iso,native,
2294,PA,iso,native,
2296,AR,iso,native,
2296,EC,iso,native,
2296,PE,iso,native,
2298,CR,iso,native,
2300,GT,iso,native,
2300,JM,iso,native,
2302,DM,iso,native,
2302,JM,iso,native,
2305,PR,iso,native,
2307,CO,iso,native,
2309,BR,iso,native,
2309,CR,iso,native,
2311,US,iso,native,
2313,CR,iso,native,
2315,CR,iso,native,
2317,AU,iso,alien,
2317,GT,iso,native,
2317,MX,iso,native,
2317,US,iso,native,
2321,US,iso,native,
2324,GT,iso,native,
2324,MX,iso,native,
2324,US,iso,native,
2327,CA,iso,native,
2327,HT,iso,native,
2327,MX,iso,native,
2327,PR,iso,native,
2327,US,iso,native,
2327,VI,iso,native,
2329,US,iso,native,
2331,CA,iso,native,
2331,PR,iso,native,
2331,US,iso,native,
2334,US,iso,native,
2336,US,iso,native,
2339,US,iso,native,
2341,MX,iso,native,
2341,US,iso,native,
2343,CA,iso,native,
2343,US,iso,native,
2345,US,iso,native,
2347,US,iso,native,
2349,US,iso,native,
2351,US,iso,native,
2353,US,iso,native,
2355,US,iso,native,
2357,CA,iso,native,
2357,US,iso,native,
2359,US,iso,native,
2361,CA,iso,native,
2361,US,iso,native,
2363,CU,iso,native,
2363,US,iso,native,
2365,MX,iso,native,
2365,US,iso,native,
2367,CA,iso,native,
2367,MX,iso,native,
2367,US,iso,native,
2369,CA,iso,native,
2369,US,iso,native,
2371,US,iso,native,
2373,US,iso,native,
2376,US,iso,native,
2378,US,iso,native,
2380,US,iso,native,
2382,US,iso,native,
2384,US,iso,native,
2386,US,iso,native,
2388,US,iso,native,
2391,US,iso,native,
2393,US,iso,native,
2395,US,iso,native,
2397,US,iso,native,
2399,US,iso,native,
2401,CA,iso,native,
2401,US-AK,iso,native,
2403,US,iso,native,
2405,US,iso,native,
2407,US,iso,native,
2409,US,iso,native,
2411,MX,iso,native,
2411,US,iso,native,
2413,US,iso,native,
2415,US,iso,native,
2417,US,iso,native,
2419,US,iso,native,
2421,MW,iso,native,
2421,SZ,iso,native,
2421,ZA,iso,native,
2421,ZW,iso,native,
2425,LS,iso,native,
2425,MW,iso,native,
2425,ZA,iso,native,
2427,ZA,iso,native,
2429,CD,iso,native,
2429,ET,iso,native,
2429,NG,iso,native,
2431,MW,iso,native,
2431,SC,iso,native,
2431,ZA,iso,native,
2431,ZW,iso,native,
2433,ZA,iso,native,
2435,KE,iso,native,
2437,CD,iso,native,
2437,KE,iso,native,
2437,MW,iso,native,
2437,TZ,iso,native,
2437,UG,iso,native,
2440,KE,iso,native,
2440,MW,iso,native,
2440,UG,iso,native,
2440,ZW,iso,native,
2442,CD,iso,native,
2444,MG,iso,native,
2444,TZ,iso,native,
2444,ZA,iso,native,
2444,ZW,iso,native,
2447,TZ,iso,native,
2449,ZA,iso,native,
2451,ZA,iso,native,
2455,ZA,iso,native,
2457,KE,iso,uncertain,
2457,ZA,iso,native,
2459,CD,iso,native,
2459,MW,iso,native,
2459,TZ,iso,native,
2459,ZA,iso,native,
2461,ZA,iso,native,
2463,ET,iso,native,
2465,MW,iso,native,
2465,ZA,iso,native,
2467,TZ,iso,native,
2467,ZA,iso,native,
2469,KE,iso,native,
2469,MW,iso,native,
2469,ZA,iso,native,
2469,ZW,iso,native,
2471,SH,iso,native,
2473,PG,iso,native,
2475,ID,iso,native,
2477,IN,iso,native,
2477,NP,iso,native,
2479,ID,iso,native,
2481,ID,iso,native,
2481,ID-PP,iso,native,
2483,ID,iso,native,
2485,ID,iso,native,
2487,LK,iso,native,
2491,MG,iso,native,
2493,CD,iso,native,
2493,KE,iso,native,
2493,MG,iso,native,
2493,MW,iso,native,
2493,RE,iso,native,
2493,SD,iso,native,
2493,TZ,iso,native,
2493,UG,iso,native,
2493,ZA,iso,native,
2493,ZW,iso,native,
2497,MG,iso,native,
2504,AM,iso,native,
2504,AT,iso,native,
2504,BA,iso,native,
2504,BE,iso,native,
2504,BG,iso,native,
2504,BY,iso,native,
2504,CH,iso,native,
2504,CZ,iso,native,
2504,DE,iso,native,
2504,DK,iso,native,
2504,EE,iso,native,
2504,ES,iso,native,
2504,FI,iso,native,
2504,FR,iso,native,
2504,FR-H,iso,native,
2504,GB-GBN,iso,native,
2504,HR,iso,native,
2504,HU,iso,native,
2504,IE,iso,native,
2504,IR,iso,native,
2504,IT,iso,native,
2504,IT-88,iso,native,
2504,IT-82,iso,native,
2504,JP,iso,native,
2504,KG,iso,native,
2504,LU,iso,native,
2504,LV,iso,native,
2504,NL,iso,native,
2504,NO,iso,native,
2504,PL,iso,native,
2504,RO,iso,native,
2504,RU,iso,native,
2504,SE,iso,native,
2504,SK,iso,native,
2504,TR,iso,native,
2504,UZ,iso,native,
2510,AT,iso,native,
2510,CA,iso,native,
2510,CH,iso,native,
2510,DE,iso,native,
2510,ES,iso,native,
2510,FI,iso,native,
2510,FR,iso,native,
2510,IT,iso,native,
2510,KG,iso,native,
2510,NO,iso,native,
2510,RU,iso,native,
2510,SE,iso,native,
2510,US-AK,iso,native,
2510,US,iso,native,
2510,UZ,iso,native,
2513,AT,iso,native,
2513,BA,iso,native,
2513,CZ,iso,native,
2513,DE,iso,native,
2513,ES,iso,native,
2513,FR,iso,native,
2513,FR-H,iso,native,
2513,HU,iso,native,
2513,IT-88,iso,native,
2513,MK,iso,native,
2513,RO,iso,native,
2513,SI,iso,native,
2513,SK,iso,native,
2515,FR,iso,native,
2515,FR-H,iso,native,
2515,IT,iso,native,
2515,IT-88,iso,native,
2515,IT-82,iso,native,
2515,PT,iso,native,
2517,EE,iso,native,
2517,SE,iso,native,
2519,CN,iso,native,
2519,JP,iso,native,
2519,KR,iso,native,
2521,MX,iso,native,
2521,VE,iso,native,
2523,BR,iso,native,
2523,CO,iso,native,
2523,CR,iso,native,
2523,VE,iso,native,
2525,MX,iso,native,
2527,CR,iso,native,
2529,CO,iso,native,
